step,rg2,perim,cycles,asph,movfrac
100000,11314899.493668,1785432,142363,0.208623,0.3438
200000,11305997.211273,1785921,142293,0.206892,0.3828
300000,9946351.920513,1786496,142054,0.047536,0.2109
400000,17077520.927701,1786894,141876,0.777385,0.3047
500000,16672301.650805,1787442,141496,0.713157,0.3359
600000,16669905.466387,1788146,141420,0.713152,0.2656
700000,15861265.661672,1788750,141356,0.702675,0.3125
800000,13130545.882025,1789156,141390,0.464843,0.3203
900000,11123876.772704,1789428,141338,0.357400,0.3047
1000000,11120806.442643,1789920,141276,0.357175,0.3438
1100000,8697958.855776,1790234,141024,0.017597,0.3125
1200000,13240422.342194,1790717,140879,0.282447,0.3203
1300000,13929027.416167,1791344,140745,0.312151,0.4141
1400000,13607217.362752,1792002,140493,0.245012,0.3281
1500000,13368986.928487,1792329,140488,0.121278,0.3438
1600000,15794193.553900,1792848,140476,0.670357,0.3516
1700000,16420798.572655,1793232,140332,0.736614,0.2656
1800000,16398151.593633,1793711,140230,0.731477,0.3438
1900000,16603089.971521,1794354,140155,0.709203,0.3594
2000000,16164427.548396,1794718,140115,0.706058,0.3281
2100000,16167213.389376,1794905,140125,0.706243,0.2578
2200000,16297455.938159,1795273,140025,0.689551,0.3203
