step,rg2,perim,cycles,asph,movfrac
50000,2859818.956609,477873,29046,0.442976,0.2656
100000,2871288.492431,477871,29035,0.498267,0.3047
150000,3950274.906614,477911,29007,0.723700,0.3125
200000,3452321.150283,477840,29152,0.474524,0.2969
250000,3469316.470367,477784,29168,0.529560,0.3125
300000,3472700.940418,477735,29144,0.533811,0.2891
350000,3479613.558802,477720,29120,0.529144,0.3438
400000,3494803.739135,477760,29015,0.491054,0.2109
450000,2107548.292914,477767,29086,0.287168,0.3594
500000,3089741.307605,477816,29119,0.184143,0.2656
550000,3877434.680771,478027,28988,0.756041,0.2422
600000,3004291.319851,477892,29009,0.217538,0.2578
650000,3268766.753969,477871,29058,0.315838,0.2969
700000,3184947.345709,477748,29175,0.313925,0.2109
750000,3043583.892043,477790,29137,0.416911,0.3906
800000,3058959.345532,477826,29069,0.420371,0.2578
850000,2989693.290475,477704,29126,0.411743,0.2344
900000,2284782.513150,477681,29067,0.344977,0.2422
950000,2322692.703206,477762,29049,0.338631,0.2500
1000000,2280623.201830,477711,29113,0.342592,0.3125
1050000,2280316.244481,477770,29067,0.342741,0.2578
1100000,2342575.610128,477748,28957,0.371243,0.2500
1150000,4539601.828142,477651,28967,0.758714,0.2969
1200000,3660081.822414,477719,28956,0.564495,0.3438
1250000,3335455.394379,477497,29083,0.570503,0.2578
1300000,2780709.788863,477454,29120,0.477815,0.3438
1350000,2811547.784680,477446,29236,0.421173,0.3047
1400000,2808993.171716,477420,29278,0.418402,0.2812
1450000,3000873.683895,477597,29208,0.577316,0.2734
1500000,2851018.531225,477441,29285,0.582528,0.3281
1550000,2613255.895505,477468,29278,0.383765,0.2500
1600000,1847378.211017,477644,29212,0.062918,0.2812
1650000,1870188.454961,477558,29195,0.066790,0.4062
1700000,1906407.755892,477487,29302,0.071602,0.3594
1750000,2114986.597606,477409,29251,0.064427,0.2578
1800000,3249264.105106,477329,29267,0.469313,0.3438
1850000,1941760.651756,477233,29369,0.048102,0.2891
1900000,1876247.733796,477049,29492,0.052518,0.3516
1950000,3197571.644471,477160,29390,0.531294,0.2891
2000000,2538942.029517,477292,29292,0.478266,0.2812
2050000,2878979.367403,477314,29223,0.587829,0.2891
2100000,3349722.070170,477320,29183,0.492357,0.3438
2150000,2109498.075319,477375,29097,0.117132,0.2812
2200000,2112673.934302,477239,29100,0.117667,0.2891
2250000,3212336.892282,477267,29158,0.702341,0.3750
2300000,3213658.274179,477204,29211,0.703521,0.2891
2350000,3685815.927248,477364,29237,0.521633,0.3047
2400000,3624808.611627,477373,29292,0.664139,0.2344
2450000,3625848.371982,477436,29245,0.664975,0.2500
2500000,3614398.706741,477620,29157,0.612706,0.2500
2550000,3105651.180730,477590,29097,0.689784,0.4062
2600000,2864178.512770,477490,29194,0.607486,0.3359
2650000,2663252.676295,477455,29222,0.532674,0.3438
2700000,2413253.313579,477418,29291,0.247401,0.2969
2750000,3914149.217997,477569,29277,0.721091,0.2422
2800000,2425167.691520,477528,29350,0.424445,0.3516
2850000,2530773.027488,477458,29434,0.537120,0.3047
2900000,2429429.531766,477503,29465,0.496779,0.2578
2950000,3295577.152484,477481,29459,0.603866,0.3281
3000000,4179436.314620,477498,29445,0.670279,0.2656
3050000,3784937.025328,477458,29551,0.351135,0.2500
3100000,3750321.417750,477408,29472,0.380876,0.3438
3150000,2896020.798150,477421,29438,0.192519,0.3359
3200000,2568700.345449,477255,29432,0.410274,0.2500
3250000,2722169.993445,477257,29426,0.491732,0.3125
3300000,4438067.988124,477341,29376,0.679194,0.2812
3350000,3479332.415782,477336,29476,0.586195,0.3125
3400000,4748712.894145,477256,29492,0.788380,0.3281
3450000,4838351.912847,477280,29428,0.787503,0.2969
3500000,4864573.497310,477284,29462,0.773255,0.3203
3550000,4878348.689933,477286,29432,0.802977,0.2891
3600000,5029613.366972,477196,29464,0.848293,0.3125
3650000,4886743.686131,477214,29467,0.859828,0.2812
3700000,3548288.306643,477259,29458,0.241021,0.2500
3750000,3890394.027398,477243,29463,0.339962,0.3516
3800000,5110932.402704,477337,29379,0.658430,0.2422
3850000,4368998.100310,477447,29310,0.591592,0.2578
3900000,4269092.528993,477490,29214,0.652449,0.3047
3950000,4516843.508284,477476,29215,0.615472,0.2969
4000000,4490492.807258,477584,29171,0.608532,0.2969
4050000,2189572.499001,477624,29219,0.073278,0.2969
4100000,2199034.936664,477579,29229,0.072396,0.2500
4150000,3130057.204152,477628,29265,0.591976,0.3828
4200000,2010502.769585,477665,29263,0.039892,0.2812
4250000,2107479.316687,477567,29324,0.059238,0.2656
4300000,2058961.698681,477641,29265,0.037604,0.3594
4350000,2091223.663562,477495,29256,0.091348,0.2734
4400000,2134610.322669,477404,29338,0.118403,0.3359
4450000,2245209.418469,477520,29239,0.178737,0.3203
