step,rg2
5000,205.687616
10000,225.685388
15000,230.592120
20000,226.752528
25000,245.969552
30000,275.341340
35000,279.264600
40000,277.321340
45000,311.925680
50000,334.597628
55000,363.269752
60000,346.102492
65000,346.341080
70000,332.571480
75000,329.440540
80000,334.213592
85000,315.852716
90000,353.310000
95000,360.912092
100000,332.789644
105000,317.632012
110000,345.683324
115000,365.590524
120000,386.733612
125000,405.816508
130000,393.123472
135000,402.806716
140000,391.809848
145000,403.220192
150000,413.681696
155000,433.081948
160000,405.446680
165000,405.909724
170000,409.899680
175000,410.914352
180000,380.008896
185000,423.617100
190000,414.637408
195000,382.774380
200000,401.067424
205000,457.141820
210000,443.151420
215000,447.005260
220000,429.373024
225000,456.695600
230000,423.028960
235000,400.790944
240000,406.916080
245000,403.699608
250000,396.592112
255000,416.286040
260000,426.153804
265000,396.505360
270000,372.487008
275000,357.435660
280000,358.011420
285000,349.152604
290000,361.929164
295000,321.653548
300000,357.929788
305000,363.704236
310000,361.660412
315000,394.466640
320000,379.576060
325000,385.056012
330000,400.204280
335000,410.959180
340000,427.527424
345000,415.183228
350000,419.093228
355000,421.768652
360000,396.024568
365000,410.753788
370000,410.585712
375000,435.740492
380000,402.971980
385000,409.943264
390000,429.432440
395000,443.616924
400000,466.637020
405000,450.801216
410000,448.375704
415000,438.680600
420000,442.159500
425000,410.090552
430000,458.894448
435000,504.557536
440000,472.950584
445000,484.669944
450000,457.790456
455000,480.593328
460000,477.087928
465000,449.513624
470000,468.022204
475000,456.443968
480000,443.932568
485000,465.071320
490000,458.042832
495000,499.031532
500000,485.136508
505000,475.989432
510000,494.460368
515000,491.215180
520000,470.446488
525000,503.151008
530000,496.976056
535000,501.148240
540000,493.669240
545000,514.945660
550000,504.185720
555000,475.485244
560000,457.768216
565000,509.467068
570000,506.391100
575000,514.942232
580000,510.586604
585000,526.341804
590000,494.993792
595000,487.009196
600000,453.324056
605000,480.406316
610000,477.700236
615000,480.282220
620000,499.948396
625000,512.028632
630000,493.106616
635000,469.756380
640000,451.615612
645000,436.192160
