step,rg2,perim,cycles,asph,movfrac
100000,13087383.461959,1610651,219333,0.380511,0.3984
200000,12986989.000163,1613940,217092,0.370353,0.4297
300000,14470151.867748,1617390,214812,0.510726,0.3828
400000,15314585.278113,1620443,212852,0.449087,0.3984
500000,15982428.635801,1623539,210887,0.418712,0.3516
600000,15401636.091547,1626592,208997,0.374291,0.3281
700000,15539490.803411,1629646,207117,0.368969,0.4219
800000,15491048.749798,1632284,205374,0.365173,0.3359
900000,15431530.587499,1635088,203591,0.365574,0.5234
1000000,15320315.502646,1637512,202254,0.354936,0.4688
1100000,19196970.138761,1640370,200728,0.613251,0.3594
1200000,19190344.467655,1642883,199371,0.613562,0.3594
1300000,19184628.561668,1645347,198085,0.640153,0.3359
1400000,19199571.565839,1647693,196731,0.640125,0.3828
1500000,19058909.892826,1650137,195245,0.646792,0.4375
1600000,9531860.125727,1652555,194146,0.239073,0.3984
1700000,9533436.166165,1654908,192709,0.238772,0.4766
1800000,9263140.429990,1657416,191445,0.284484,0.3906
1900000,9254577.283874,1659803,190293,0.283275,0.4766
2000000,9244407.014718,1661756,189218,0.285609,0.4375
2100000,9685887.842020,1664010,188099,0.129800,0.4141
2200000,11025851.208604,1665969,187316,0.380681,0.3203
2300000,11024472.794809,1668248,186062,0.380494,0.3750
2400000,10180750.177913,1670069,185009,0.572834,0.4297
2500000,10937270.296079,1671839,184156,0.391630,0.3828
2600000,10907772.365497,1673633,183178,0.392565,0.4609
2700000,10907041.125159,1675617,182214,0.392450,0.3359
2800000,10494042.733376,1677613,181340,0.358484,0.3594
2900000,10418248.933834,1679271,180434,0.363153,0.3984
3000000,11229234.125121,1681096,179487,0.563235,0.4219
3100000,11206313.895695,1682845,178770,0.561753,0.3828
3200000,9805144.461135,1684761,177988,0.236865,0.4297
3300000,9805671.409901,1686122,177366,0.237416,0.3359
3400000,9809398.362327,1688084,176642,0.239005,0.3281
3500000,9805253.175707,1689812,175807,0.235551,0.3672
3600000,9799339.511218,1691345,175151,0.235795,0.3672
3700000,9307730.954567,1692750,174660,0.211235,0.3125
3800000,9308196.690871,1694245,174316,0.211139,0.3359
3900000,9306087.853730,1695923,173435,0.210976,0.3672
4000000,9450603.091671,1697416,172676,0.218026,0.3750
4100000,9364523.425733,1698832,172206,0.211802,0.3516
4200000,9383712.363330,1700410,171328,0.213419,0.3984
